ROUTE_BETWEEN_CITIES,SUM_OF_ALL_DELAYS,AVERAGE_OF_ALL_DELAYS,SUM_OF_WEATHER_DELAY,AVERAGE_OF_WEATHER_DELAY,SUM_OF_CARRIER_DELAY,AVERAGE_OF_CARRIER_DELAY,SUM_OF_NAS_DELAY,AVERAGE_OF_NAS_DELAY,SUM_OF_SECURITY_DELAY,AVERAGE_OF_SECURITY_DELAY,SUM_OF_LATE_AIRCRAFT_DELAY,AVERAGE_OF_LATE_AIRCRAFT_DELAY
"Cleveland, OH->Atlanta, GA",3237.0,11.643884892086332,955.0,3.435251798561151,1653.0,5.946043165467626,419.0,1.5071942446043165,0.0,0.0,210.0,0.7553956834532374
"Charlotte, NC->Washington, DC",3222.0,5.507692307692308,0.0,0.0,1113.0,1.9025641025641025,891.0,1.523076923076923,11.0,0.018803418803418803,1207.0,2.0632478632478635
"Oklahoma City, OK->Dallas/Fort Worth, TX",3216.0,12.228136882129277,134.0,0.5095057034220533,372.0,1.414448669201521,901.0,3.425855513307985,22.0,0.08365019011406843,1787.0,6.79467680608365
"Grand Rapids, MI->New York, NY",3214.0,42.85333333333333,805.0,10.733333333333333,320.0,4.266666666666667,876.0,11.68,0.0,0.0,1213.0,16.173333333333332
"Detroit, MI->Milwaukee, WI",3213.0,22.006849315068493,259.0,1.773972602739726,637.0,4.363013698630137,318.0,2.1780821917808217,0.0,0.0,1999.0,13.691780821917808
"Portland, ME->New York, NY",3211.0,17.079787234042552,145.0,0.7712765957446809,126.0,0.6702127659574468,1448.0,7.702127659574468,0.0,0.0,1492.0,7.9361702127659575
"Houston, TX->Phoenix, AZ",3195.0,7.888888888888889,0.0,0.0,1291.0,3.1876543209876544,191.0,0.47160493827160493,0.0,0.0,1713.0,4.229629629629629
"Burlington, VT->Detroit, MI",3193.0,43.148648648648646,545.0,7.364864864864865,1125.0,15.202702702702704,326.0,4.405405405405405,0.0,0.0,1197.0,16.175675675675677
"Tampa, FL->Washington, DC",3191.0,10.744107744107744,0.0,0.0,1890.0,6.363636363636363,250.0,0.8417508417508418,0.0,0.0,1051.0,3.538720538720539
"Chicago, IL->Tulsa, OK",3185.0,23.76865671641791,260.0,1.9402985074626866,744.0,5.552238805970149,1066.0,7.955223880597015,0.0,0.0,1115.0,8.32089552238806
"Dallas/Fort Worth, TX->Oklahoma City, OK",3182.0,12.098859315589353,62.0,0.23574144486692014,1728.0,6.570342205323194,312.0,1.1863117870722433,0.0,0.0,1080.0,4.106463878326996
"New York, NY->Louisville, KY",3180.0,21.486486486486488,26.0,0.17567567567567569,341.0,2.304054054054054,713.0,4.8175675675675675,0.0,0.0,2100.0,14.18918918918919
"Newark, NJ->St. Louis, MO",3168.0,22.956521739130434,85.0,0.6159420289855072,1091.0,7.905797101449275,464.0,3.36231884057971,0.0,0.0,1528.0,11.072463768115941
"Las Vegas, NV->Dallas/Fort Worth, TX",3168.0,8.164948453608247,0.0,0.0,831.0,2.1417525773195876,927.0,2.3891752577319587,0.0,0.0,1410.0,3.634020618556701
"Providence, RI->Washington, DC",3168.0,11.478260869565217,29.0,0.10507246376811594,810.0,2.9347826086956523,458.0,1.6594202898550725,0.0,0.0,1871.0,6.778985507246377
"Washington, DC->Pittsburgh, PA",3162.0,13.629310344827585,132.0,0.5689655172413793,1353.0,5.831896551724138,734.0,3.163793103448276,0.0,0.0,943.0,4.064655172413793
"Chicago, IL->Madison, WI",3158.0,15.256038647342995,398.0,1.922705314009662,632.0,3.0531400966183573,791.0,3.821256038647343,0.0,0.0,1337.0,6.458937198067633
"Los Angeles, CA->San Jose, CA",3155.0,7.441037735849057,14.0,0.0330188679245283,842.0,1.9858490566037736,831.0,1.9599056603773586,0.0,0.0,1468.0,3.4622641509433962
"Chicago, IL->Buffalo, NY",3145.0,14.493087557603687,289.0,1.3317972350230414,763.0,3.5161290322580645,768.0,3.5391705069124426,0.0,0.0,1325.0,6.105990783410138
"Chicago, IL->Flint, MI",3145.0,26.428571428571427,35.0,0.29411764705882354,899.0,7.554621848739496,530.0,4.453781512605042,0.0,0.0,1681.0,14.126050420168067
"Los Angeles, CA->Dallas/Fort Worth, TX",3141.0,5.396907216494846,103.0,0.17697594501718214,1317.0,2.2628865979381443,680.0,1.168384879725086,13.0,0.022336769759450172,1028.0,1.7663230240549828
"Fort Lauderdale, FL->San Juan, PR",3139.0,9.65846153846154,10.0,0.03076923076923077,1423.0,4.378461538461538,588.0,1.8092307692307692,41.0,0.12615384615384614,1077.0,3.313846153846154
"Key West, FL->Newark, NJ",3138.0,49.80952380952381,0.0,0.0,316.0,5.015873015873016,2638.0,41.87301587301587,0.0,0.0,184.0,2.9206349206349205
"Denver, CO->Los Angeles, CA",3136.0,5.5017543859649125,51.0,0.08947368421052632,1253.0,2.1982456140350877,994.0,1.743859649122807,0.0,0.0,838.0,1.4701754385964911
"Charlotte, NC->Louisville, KY",3136.0,15.14975845410628,0.0,0.0,1188.0,5.739130434782608,253.0,1.2222222222222223,0.0,0.0,1695.0,8.18840579710145
"Ithaca/Cortland, NY->Detroit, MI",3129.0,47.40909090909091,662.0,10.030303030303031,2114.0,32.03030303030303,137.0,2.0757575757575757,0.0,0.0,216.0,3.272727272727273
"Grand Forks, ND->Minneapolis, MN",3124.0,21.25170068027211,1546.0,10.517006802721088,860.0,5.850340136054422,249.0,1.6938775510204083,0.0,0.0,469.0,3.1904761904761907
"Asheville, NC->Atlanta, GA",3121.0,16.005128205128205,66.0,0.3384615384615385,1331.0,6.825641025641025,302.0,1.5487179487179488,0.0,0.0,1422.0,7.292307692307692
"Chicago, IL->Green Bay, WI",3119.0,19.61635220125786,232.0,1.4591194968553458,828.0,5.2075471698113205,728.0,4.578616352201258,0.0,0.0,1331.0,8.371069182389936
"Las Vegas, NV->Oakland, CA",3114.0,7.863636363636363,0.0,0.0,732.0,1.8484848484848484,952.0,2.404040404040404,0.0,0.0,1430.0,3.611111111111111
"Honolulu, HI->Seattle, WA",3113.0,16.918478260869566,19.0,0.10326086956521739,1626.0,8.83695652173913,229.0,1.2445652173913044,127.0,0.6902173913043478,1112.0,6.043478260869565
"New York, NY->Charleston, SC",3110.0,14.60093896713615,31.0,0.14553990610328638,1150.0,5.39906103286385,457.0,2.1455399061032865,0.0,0.0,1472.0,6.910798122065728
"Phoenix, AZ->Denver, CO",3109.0,4.775729646697388,20.0,0.030721966205837174,1150.0,1.7665130568356375,650.0,0.9984639016897081,21.0,0.03225806451612903,1268.0,1.9477726574500769
"Louisville, KY->Dallas/Fort Worth, TX",3107.0,21.13605442176871,99.0,0.673469387755102,2227.0,15.149659863945578,306.0,2.0816326530612246,29.0,0.19727891156462585,446.0,3.0340136054421767
"Washington, DC->St. Louis, MO",3105.0,13.618421052631579,349.0,1.530701754385965,1107.0,4.855263157894737,635.0,2.7850877192982457,0.0,0.0,1014.0,4.447368421052632
"New York, NY->Kansas City, MO",3094.0,17.480225988700564,49.0,0.2768361581920904,205.0,1.1581920903954803,515.0,2.9096045197740112,0.0,0.0,2325.0,13.135593220338983
"Philadelphia, PA->Fort Lauderdale, FL",3089.0,10.915194346289752,23.0,0.0812720848056537,816.0,2.88339222614841,1066.0,3.76678445229682,0.0,0.0,1184.0,4.18374558303887
"Denver, CO->San Diego, CA",3087.0,9.133136094674557,7.0,0.020710059171597635,1469.0,4.346153846153846,700.0,2.0710059171597632,0.0,0.0,911.0,2.695266272189349
"San Francisco, CA->San Luis Obispo, CA",3083.0,25.479338842975206,456.0,3.768595041322314,1199.0,9.909090909090908,301.0,2.487603305785124,0.0,0.0,1127.0,9.314049586776859
"Baltimore, MD->Fort Lauderdale, FL",3078.0,8.015625,49.0,0.12760416666666666,1440.0,3.75,950.0,2.4739583333333335,0.0,0.0,639.0,1.6640625
"Los Angeles, CA->Newark, NJ",3075.0,8.810888252148997,24.0,0.06876790830945559,583.0,1.670487106017192,2062.0,5.908309455587393,0.0,0.0,406.0,1.163323782234957
"Portland, OR->Los Angeles, CA",3070.0,7.694235588972431,33.0,0.08270676691729323,393.0,0.9849624060150376,1048.0,2.6265664160401,0.0,0.0,1596.0,4.0
"Boston, MA->Dallas/Fort Worth, TX",3069.0,14.274418604651164,171.0,0.7953488372093023,941.0,4.376744186046512,494.0,2.297674418604651,0.0,0.0,1463.0,6.804651162790698
"Los Angeles, CA->Fresno, CA",3068.0,14.60952380952381,0.0,0.0,834.0,3.9714285714285715,398.0,1.8952380952380952,0.0,0.0,1836.0,8.742857142857142
"Phoenix, AZ->Las Vegas, NV",3067.0,6.349896480331263,6.0,0.012422360248447204,1062.0,2.198757763975155,735.0,1.5217391304347827,0.0,0.0,1264.0,2.616977225672878
"San Francisco, CA->Ontario, CA",3063.0,17.912280701754387,0.0,0.0,1001.0,5.853801169590644,562.0,3.2865497076023393,0.0,0.0,1500.0,8.771929824561404
"Minneapolis, MN->Houston, TX",3056.0,11.032490974729242,248.0,0.8953068592057761,1429.0,5.15884476534296,455.0,1.6425992779783394,0.0,0.0,924.0,3.335740072202166
"Pittsburgh, PA->Washington, DC",3052.0,13.042735042735043,0.0,0.0,1008.0,4.3076923076923075,488.0,2.0854700854700856,33.0,0.14102564102564102,1523.0,6.5085470085470085
"Des Moines, IA->Denver, CO",3049.0,26.98230088495575,185.0,1.6371681415929205,1280.0,11.327433628318584,452.0,4.0,0.0,0.0,1132.0,10.017699115044248
"Spokane, WA->San Francisco, CA",3035.0,50.583333333333336,0.0,0.0,1092.0,18.2,960.0,16.0,0.0,0.0,983.0,16.383333333333333
"Orlando, FL->Hartford, CT",3027.0,13.949308755760368,55.0,0.2534562211981567,1600.0,7.373271889400922,97.0,0.4470046082949309,16.0,0.07373271889400922,1259.0,5.8018433179723505
"Memphis, TN->Dallas/Fort Worth, TX",3025.0,14.473684210526315,0.0,0.0,1117.0,5.344497607655502,551.0,2.6363636363636362,0.0,0.0,1357.0,6.492822966507177
"Philadelphia, PA->Dallas/Fort Worth, TX",3025.0,10.117056856187292,0.0,0.0,1274.0,4.260869565217392,1013.0,3.387959866220736,0.0,0.0,738.0,2.468227424749164
"San Francisco, CA->Santa Ana, CA",3024.0,12.444444444444445,0.0,0.0,357.0,1.4691358024691359,958.0,3.94238683127572,0.0,0.0,1709.0,7.032921810699588
"Tampa, FL->San Juan, PR",3014.0,24.504065040650406,0.0,0.0,618.0,5.024390243902439,281.0,2.2845528455284554,0.0,0.0,2115.0,17.195121951219512
"Salt Lake City, UT->Las Vegas, NV",2999.0,9.371875,35.0,0.109375,1181.0,3.690625,665.0,2.078125,0.0,0.0,1118.0,3.49375
"Dallas/Fort Worth, TX->Miami, FL",2997.0,9.699029126213592,101.0,0.3268608414239482,1826.0,5.909385113268608,479.0,1.5501618122977345,0.0,0.0,591.0,1.912621359223301
"Dallas/Fort Worth, TX->Detroit, MI",2995.0,9.787581699346406,87.0,0.28431372549019607,1379.0,4.506535947712418,441.0,1.4411764705882353,0.0,0.0,1088.0,3.5555555555555554
"Dallas/Fort Worth, TX->El Paso, TX",2993.0,11.46743295019157,137.0,0.524904214559387,1559.0,5.973180076628353,401.0,1.5363984674329503,0.0,0.0,896.0,3.4329501915708813
"Washington, DC->Providence, RI",2982.0,10.804347826086957,252.0,0.9130434782608695,698.0,2.528985507246377,560.0,2.028985507246377,0.0,0.0,1472.0,5.333333333333333
"San Diego, CA->Denver, CO",2981.0,8.819526627218934,7.0,0.020710059171597635,516.0,1.5266272189349113,735.0,2.1745562130177514,0.0,0.0,1723.0,5.097633136094674
"San Luis Obispo, CA->San Francisco, CA",2978.0,24.816666666666666,0.0,0.0,506.0,4.216666666666667,1225.0,10.208333333333334,0.0,0.0,1247.0,10.391666666666667
"Salt Lake City, UT->Dallas/Fort Worth, TX",2974.0,9.29375,246.0,0.76875,1307.0,4.084375,489.0,1.528125,0.0,0.0,932.0,2.9125
"San Diego, CA->Sacramento, CA",2962.0,6.069672131147541,143.0,0.2930327868852459,1313.0,2.6905737704918034,372.0,0.7622950819672131,0.0,0.0,1134.0,2.3237704918032787
"Salt Lake City, UT->Seattle, WA",2955.0,9.440894568690096,278.0,0.8881789137380192,859.0,2.7444089456869007,492.0,1.571884984025559,0.0,0.0,1326.0,4.236421725239617
"Newark, NJ->Fort Myers, FL",2951.0,15.133333333333333,5.0,0.02564102564102564,586.0,3.005128205128205,554.0,2.841025641025641,0.0,0.0,1806.0,9.261538461538462
"Jackson, WY->Dallas/Fort Worth, TX",2950.0,68.6046511627907,40.0,0.9302325581395349,1319.0,30.674418604651162,182.0,4.232558139534884,0.0,0.0,1409.0,32.76744186046512
"San Antonio, TX->Chicago, IL",2948.0,13.219730941704036,0.0,0.0,201.0,0.9013452914798207,1585.0,7.1076233183856505,0.0,0.0,1162.0,5.210762331838565
"Newark, NJ->Dallas/Fort Worth, TX",2947.0,11.334615384615384,124.0,0.47692307692307695,590.0,2.269230769230769,638.0,2.453846153846154,0.0,0.0,1595.0,6.134615384615385
"Las Vegas, NV->New York, NY",2945.0,9.319620253164556,0.0,0.0,1287.0,4.072784810126582,596.0,1.8860759493670887,0.0,0.0,1062.0,3.3607594936708862
"Indianapolis, IN->Washington, DC",2944.0,11.455252918287938,0.0,0.0,866.0,3.369649805447471,928.0,3.6108949416342413,0.0,0.0,1150.0,4.474708171206226
"Washington, DC->Denver, CO",2942.0,8.915151515151516,170.0,0.5151515151515151,515.0,1.5606060606060606,357.0,1.0818181818181818,0.0,0.0,1900.0,5.757575757575758
"Houston, TX->Los Angeles, CA",2932.0,5.616858237547893,61.0,0.11685823754789272,1103.0,2.1130268199233715,621.0,1.1896551724137931,0.0,0.0,1147.0,2.1973180076628354
"Rochester, NY->Newark, NJ",2919.0,37.90909090909091,0.0,0.0,562.0,7.298701298701299,1178.0,15.2987012987013,0.0,0.0,1179.0,15.311688311688311
"San Jose, CA->Las Vegas, NV",2913.0,8.827272727272728,193.0,0.5848484848484848,658.0,1.993939393939394,609.0,1.8454545454545455,0.0,0.0,1453.0,4.403030303030303
"San Francisco, CA->Aspen, CO",2911.0,42.80882352941177,0.0,0.0,1590.0,23.38235294117647,809.0,11.897058823529411,0.0,0.0,512.0,7.529411764705882
"Jacksonville, FL->Houston, TX",2903.0,21.992424242424242,0.0,0.0,1532.0,11.606060606060606,655.0,4.962121212121212,0.0,0.0,716.0,5.424242424242424
"Pittsburgh, PA->Charlotte, NC",2900.0,11.83673469387755,26.0,0.10612244897959183,1467.0,5.987755102040817,470.0,1.9183673469387754,0.0,0.0,937.0,3.8244897959183675
"Miami, FL->Boston, MA",2898.0,13.866028708133971,110.0,0.5263157894736842,796.0,3.8086124401913874,1212.0,5.7990430622009566,20.0,0.09569377990430622,760.0,3.6363636363636362
"Dallas/Fort Worth, TX->Salt Lake City, UT",2897.0,9.081504702194357,90.0,0.28213166144200624,1359.0,4.260188087774295,511.0,1.6018808777429467,0.0,0.0,937.0,2.93730407523511
"Chicago, IL->Hartford, CT",2896.0,12.376068376068377,599.0,2.5598290598290596,939.0,4.012820512820513,541.0,2.3119658119658117,0.0,0.0,817.0,3.4914529914529915
"Boston, MA->Denver, CO",2889.0,12.615720524017467,77.0,0.33624454148471616,1344.0,5.868995633187773,434.0,1.8951965065502183,0.0,0.0,1034.0,4.5152838427947595
"Portland, OR->Las Vegas, NV",2885.0,11.872427983539094,59.0,0.24279835390946503,1649.0,6.7860082304526745,393.0,1.617283950617284,0.0,0.0,784.0,3.2263374485596708
"Denver, CO->Atlanta, GA",2877.0,6.254347826086956,63.0,0.13695652173913042,501.0,1.0891304347826087,802.0,1.7434782608695651,0.0,0.0,1511.0,3.284782608695652
"Tampa, FL->Charlotte, NC",2876.0,9.398692810457517,0.0,0.0,1500.0,4.901960784313726,174.0,0.5686274509803921,5.0,0.016339869281045753,1197.0,3.911764705882353
"Dallas/Fort Worth, TX->Washington, DC",2872.0,6.93719806763285,74.0,0.178743961352657,1508.0,3.642512077294686,475.0,1.1473429951690821,0.0,0.0,815.0,1.9685990338164252
"Burbank, CA->Phoenix, AZ",2868.0,10.467153284671532,35.0,0.12773722627737227,662.0,2.4160583941605838,340.0,1.2408759124087592,0.0,0.0,1831.0,6.682481751824818
"Reno, NV->Salt Lake City, UT",2865.0,19.35810810810811,1055.0,7.128378378378378,1059.0,7.155405405405405,258.0,1.7432432432432432,0.0,0.0,493.0,3.331081081081081
"Kansas City, MO->Denver, CO",2864.0,10.228571428571428,176.0,0.6285714285714286,584.0,2.085714285714286,671.0,2.3964285714285714,0.0,0.0,1433.0,5.117857142857143
"Dallas/Fort Worth, TX->Las Vegas, NV",2864.0,7.4005167958656335,32.0,0.082687338501292,1152.0,2.9767441860465116,801.0,2.0697674418604652,0.0,0.0,879.0,2.2713178294573644
"South Bend, IN->Charlotte, NC",2860.0,46.12903225806452,14.0,0.22580645161290322,2227.0,35.91935483870968,48.0,0.7741935483870968,0.0,0.0,571.0,9.209677419354838
"Detroit, MI->Lansing, MI",2849.0,21.261194029850746,220.0,1.6417910447761195,1766.0,13.17910447761194,244.0,1.8208955223880596,0.0,0.0,619.0,4.619402985074627
"San Antonio, TX->Newark, NJ",2847.0,49.08620689655172,0.0,0.0,282.0,4.862068965517241,1573.0,27.120689655172413,0.0,0.0,992.0,17.103448275862068
"Miami, FL->Houston, TX",2845.0,10.615671641791044,0.0,0.0,1196.0,4.462686567164179,695.0,2.593283582089552,0.0,0.0,954.0,3.5597014925373136
"New York, NY->Memphis, TN",2832.0,23.798319327731093,101.0,0.8487394957983193,428.0,3.596638655462185,259.0,2.176470588235294,0.0,0.0,2044.0,17.176470588235293
"Atlanta, GA->Charlotte, NC",2830.0,5.421455938697318,0.0,0.0,946.0,1.8122605363984674,474.0,0.9080459770114943,0.0,0.0,1410.0,2.7011494252873565
"San Francisco, CA->Dallas, TX",2828.0,20.2,0.0,0.0,805.0,5.75,716.0,5.114285714285714,0.0,0.0,1307.0,9.335714285714285
"San Jose, CA->Los Angeles, CA",2827.0,6.699052132701421,20.0,0.04739336492890995,647.0,1.533175355450237,1117.0,2.646919431279621,0.0,0.0,1043.0,2.471563981042654
"Raleigh/Durham, NC->Washington, DC",2826.0,8.410714285714286,95.0,0.28273809523809523,470.0,1.3988095238095237,632.0,1.880952380952381,0.0,0.0,1629.0,4.848214285714286
"Seattle, WA->Phoenix, AZ",2825.0,5.672690763052209,0.0,0.0,1496.0,3.004016064257028,410.0,0.8232931726907631,0.0,0.0,919.0,1.8453815261044177
"Burlington, VT->Chicago, IL",2825.0,40.94202898550725,157.0,2.2753623188405796,1335.0,19.347826086956523,687.0,9.956521739130435,0.0,0.0,646.0,9.36231884057971
"Seattle, WA->Newark, NJ",2824.0,22.236220472440944,0.0,0.0,118.0,0.9291338582677166,2103.0,16.559055118110237,0.0,0.0,603.0,4.748031496062992
"Chicago, IL->Providence, RI",2823.0,21.715384615384615,72.0,0.5538461538461539,1180.0,9.076923076923077,766.0,5.892307692307693,0.0,0.0,805.0,6.1923076923076925
"St. Louis, MO->Denver, CO",2816.0,14.009950248756219,66.0,0.3283582089552239,569.0,2.8308457711442787,675.0,3.3582089552238807,0.0,0.0,1506.0,7.492537313432836
"Newark, NJ->Columbus, OH",2807.0,34.23170731707317,5.0,0.06097560975609756,589.0,7.182926829268292,231.0,2.817073170731707,0.0,0.0,1982.0,24.170731707317074
"Columbus, OH->Miami, FL",2806.0,32.252873563218394,182.0,2.0919540229885056,1836.0,21.103448275862068,509.0,5.850574712643678,0.0,0.0,279.0,3.206896551724138
"Chicago, IL->Birmingham, AL",2805.0,19.753521126760564,416.0,2.9295774647887325,616.0,4.338028169014085,611.0,4.302816901408451,0.0,0.0,1162.0,8.183098591549296
"Phoenix, AZ->Dallas/Fort Worth, TX",2801.0,7.200514138817481,86.0,0.2210796915167095,1361.0,3.498714652956298,426.0,1.095115681233933,0.0,0.0,928.0,2.38560411311054
"Washington, DC->White Plains, NY",2801.0,19.725352112676056,132.0,0.9295774647887324,1170.0,8.23943661971831,361.0,2.5422535211267605,0.0,0.0,1138.0,8.014084507042254
"New York, NY->Savannah, GA",2789.0,15.157608695652174,319.0,1.733695652173913,623.0,3.385869565217391,530.0,2.880434782608696,0.0,0.0,1317.0,7.157608695652174
"Jacksonville, FL->Boston, MA",2786.0,19.9,72.0,0.5142857142857142,980.0,7.0,961.0,6.864285714285714,0.0,0.0,773.0,5.521428571428571
"Chicago, IL->Appleton, WI",2776.0,34.27160493827161,103.0,1.271604938271605,1457.0,17.987654320987655,560.0,6.91358024691358,0.0,0.0,656.0,8.098765432098766
"Nashville, TN->Houston, TX",2775.0,9.668989547038327,28.0,0.0975609756097561,1211.0,4.219512195121951,464.0,1.6167247386759582,24.0,0.08362369337979095,1048.0,3.6515679442508713
"Fayetteville, NC->Atlanta, GA",2774.0,19.673758865248228,0.0,0.0,1895.0,13.439716312056738,173.0,1.2269503546099292,1.0,0.0070921985815602835,705.0,5.0
"Miami, FL->Los Angeles, CA",2772.0,12.486486486486486,4.0,0.018018018018018018,1009.0,4.545045045045045,917.0,4.13063063063063,0.0,0.0,842.0,3.7927927927927927
"Philadelphia, PA->Miami, FL",2768.0,11.728813559322035,31.0,0.13135593220338984,1400.0,5.932203389830509,763.0,3.233050847457627,4.0,0.01694915254237288,570.0,2.4152542372881354
"Jamestown, ND->Denver, CO",2766.0,89.2258064516129,0.0,0.0,833.0,26.870967741935484,55.0,1.7741935483870968,0.0,0.0,1878.0,60.58064516129032
"Houston, TX->Kansas City, MO",2766.0,11.871244635193133,729.0,3.128755364806867,1300.0,5.579399141630901,192.0,0.8240343347639485,0.0,0.0,545.0,2.3390557939914163
"Jamestown, ND->Devils Lake, ND",2758.0,52.0377358490566,911.0,17.18867924528302,747.0,14.09433962264151,110.0,2.0754716981132075,0.0,0.0,990.0,18.67924528301887
"Newark, NJ->Louisville, KY",2757.0,45.19672131147541,0.0,0.0,901.0,14.770491803278688,128.0,2.098360655737705,0.0,0.0,1728.0,28.327868852459016
"Nashville, TN->Washington, DC",2756.0,7.988405797101449,123.0,0.3565217391304348,630.0,1.826086956521739,736.0,2.1333333333333333,0.0,0.0,1267.0,3.672463768115942
"San Francisco, CA->Detroit, MI",2747.0,20.348148148148148,0.0,0.0,551.0,4.0814814814814815,1227.0,9.088888888888889,28.0,0.2074074074074074,941.0,6.970370370370371
"Champaign/Urbana, IL->Chicago, IL",2747.0,23.084033613445378,826.0,6.9411764705882355,1034.0,8.6890756302521,211.0,1.773109243697479,0.0,0.0,676.0,5.680672268907563
"Madison, WI->Detroit, MI",2743.0,25.165137614678898,655.0,6.009174311926605,1311.0,12.027522935779816,296.0,2.7155963302752295,0.0,0.0,481.0,4.412844036697248
"Detroit, MI->South Bend, IN",2742.0,25.867924528301888,1251.0,11.80188679245283,416.0,3.9245283018867925,228.0,2.150943396226415,0.0,0.0,847.0,7.990566037735849
"Washington, DC->Greer, SC",2740.0,20.0,194.0,1.416058394160584,1528.0,11.153284671532846,290.0,2.116788321167883,0.0,0.0,728.0,5.313868613138686
"Las Vegas, NV->Miami, FL",2739.0,27.39,0.0,0.0,1146.0,11.46,203.0,2.03,0.0,0.0,1390.0,13.9
"Baltimore, MD->Dallas/Fort Worth, TX",2733.0,23.765217391304347,20.0,0.17391304347826086,1503.0,13.069565217391304,597.0,5.191304347826087,2.0,0.017391304347826087,611.0,5.3130434782608695
"Baltimore, MD->Orlando, FL",2730.0,7.203166226912929,3.0,0.0079155672823219,1109.0,2.926121372031662,661.0,1.7440633245382586,0.0,0.0,957.0,2.525065963060686
"Albany, NY->Chicago, IL",2729.0,13.71356783919598,43.0,0.21608040201005024,256.0,1.2864321608040201,1426.0,7.165829145728643,0.0,0.0,1004.0,5.045226130653266
"Chicago, IL->Champaign/Urbana, IL",2727.0,22.915966386554622,412.0,3.46218487394958,588.0,4.9411764705882355,583.0,4.899159663865547,0.0,0.0,1144.0,9.61344537815126
